Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),Water Heater:WaterSystems:NaturalGas [J](Hourly),Electricity:Facility [J](Monthly),NaturalGas:Facility [J](Monthly),Water:Facility [m3](Monthly),EnergyTransfer:Facility [J](Monthly),ElectricityPurchased:Facility [J](Monthly),ElectricitySurplusSold:Facility [J](Monthly),ElectricityNet:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),PlantLoopHeatingDemand:Facility [J](Monthly),MainsWater:Facility [m3](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Source:Facility [J](Monthly),SO2:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),PM10:Facility [kg](Monthly),CO:Facility [kg](Monthly),CO2:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly)
 07/21  01:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,72000.0,0.0,72000.0
 07/21  02:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631057.9966501824,0.0,1631057.9966501824
 07/21  03:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,72000.0,0.0,72000.0
 07/21  04:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631022.1006482933,0.0,1631022.1006482933
 07/21  05:00:00,14045496.523214538,0.0,0.0,0.0,1980019.3046400002,7920077.218560001,1631015.0475827493,0.0,1631015.0475827493
 07/21  06:00:00,23986752.908314694,7960385.50143191,6126270.883668245,0.0,1980019.3046400002,7920077.218560001,72000.0,0.0,72000.0
 07/21  07:00:00,27755123.359733976,7960385.50143191,5934602.725807527,0.0,5940057.91392,7920077.218560001,1631173.1676305025,0.0,1631173.1676305025
 07/21  08:00:00,55014903.96878973,7960385.50143191,11414170.983823286,0.0,17820173.74176,17820173.74176,1631264.216639355,0.0,1631264.216639355
 07/21  09:00:00,55805096.98764758,7960385.50143191,12204364.00268114,0.0,17820173.74176,17820173.74176,1631305.1343270142,0.0,1631305.1343270142
 07/21  10:00:00,56467685.18348383,7960385.50143191,12866952.198517377,0.0,17820173.74176,17820173.74176,1631288.0784778593,0.0,1631288.0784778593
 07/21  11:00:00,56115285.59176371,7960385.50143191,12514552.606797272,0.0,17820173.74176,17820173.74176,1631308.4573625044,0.0,1631308.4573625044
 07/21  12:00:00,53309369.20525375,7960385.50143191,11688655.524927309,0.0,17820173.74176,15840154.437120002,1631397.4233735367,0.0,1631397.4233735367
 07/21  13:00:00,56490862.13683425,7960385.50143191,12890129.15186781,0.0,17820173.74176,17820173.74176,1631312.8117523522,0.0,1631312.8117523522
 07/21  14:00:00,57113626.44259987,7960385.50143191,13512893.457633428,0.0,17820173.74176,17820173.74176,1631247.912896409,0.0,1631247.912896409
 07/21  15:00:00,56210326.16606507,7960385.50143191,12609593.181098618,0.0,17820173.74176,17820173.74176,1631270.5169293878,0.0,1631270.5169293878
 07/21  16:00:00,55078756.55274969,7960385.50143191,11478023.567783244,0.0,17820173.74176,17820173.74176,1631292.1401352405,0.0,1631292.1401352405
 07/21  17:00:00,35241914.37362014,7960385.50143191,7481335.825773683,0.0,9900096.523200002,9900096.523200002,1631222.0058524574,0.0,1631222.0058524574
 07/21  18:00:00,27725837.821093023,7960385.50143191,5905317.1871665735,0.0,5940057.91392,7920077.218560001,1631189.333949988,0.0,1631189.333949988
 07/21  19:00:00,27761603.03351381,7960385.50143191,5941082.399587363,0.0,5940057.91392,7920077.218560001,72000.0,0.0,72000.0
 07/21  20:00:00,31905396.100454487,7960385.50143191,5155894.771168037,0.0,3960038.6092800004,7920077.218560001,1631161.7650627664,0.0,1631161.7650627664
 07/21  21:00:00,32676472.032885693,7960385.50143191,4545170.703599248,0.0,3960038.6092800004,7920077.218560001,1631018.156329026,0.0,1631018.156329026
 07/21  22:00:00,18190896.523214538,0.0,0.0,0.0,1980019.3046400002,7920077.218560001,72000.0,0.0,72000.0
 07/21  23:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631083.2810875569,0.0,1631083.2810875569
 07/21  24:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631048.1416085262,0.0,1631048.1416085262
 07/22  01:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,72000.0,0.0,72000.0
 07/22  02:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631011.8793243666,0.0,1631011.8793243666
 07/22  03:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,1631075.761269928,0.0,1631075.761269928
 07/22  04:00:00,17200886.87089454,0.0,0.0,0.0,990009.6523200001,7920077.218560001,72000.0,0.0,72000.0
 07/22  05:00:00,14045496.523214538,0.0,0.0,0.0,1980019.3046400002,7920077.218560001,1631061.2821911415,0.0,1631061.2821911415
 07/22  06:00:00,22760839.689725768,7960385.50143191,4900357.665079323,0.0,1980019.3046400002,7920077.218560001,1631111.1094059437,0.0,1631111.1094059437
 07/22  07:00:00,27236118.012099445,7960385.50143191,5415597.3781729955,0.0,5940057.91392,7920077.218560001,72000.0,0.0,72000.0
 07/22  08:00:00,53801922.6798508,7960385.50143191,10201189.694884362,0.0,17820173.74176,17820173.74176,1645456.8675463959,14170.39731849161,1631286.4702279042
 07/22  09:00:00,55482100.120220535,7960385.50143191,11881367.13525409,0.0,17820173.74176,17820173.74176,1631292.3776088024,0.0,1631292.3776088024
 07/22  10:00:00,56542668.55372079,7960385.50143191,12941935.56875434,0.0,17820173.74176,17820173.74176,1631308.6879208966,0.0,1631308.6879208966
 07/22  11:00:00,56616670.63093585,7960385.50143191,13015937.6459694,0.0,17820173.74176,17820173.74176,1631280.0638013296,0.0,1631280.0638013296
 07/22  12:00:00,53827671.7542526,7960385.50143191,12206958.07392615,0.0,17820173.74176,15840154.437120002,1631382.109227725,0.0,1631382.109227725
 07/22  13:00:00,57337856.71567709,7960385.50143191,13737123.730710648,0.0,17820173.74176,17820173.74176,3190499.479156432,0.0,3190499.479156432
 07/22  14:00:00,57757177.67112432,7960385.50143191,14156444.686157875,0.0,17820173.74176,17820173.74176,72000.0,0.0,72000.0
 07/22  15:00:00,59208970.97601632,7960385.50143191,15608237.991049873,0.0,17820173.74176,17820173.74176,1631178.1212534867,0.0,1631178.1212534867
 07/22  16:00:00,58899691.80271349,7960385.50143191,15298958.817747049,0.0,17820173.74176,17820173.74176,1631320.1415610125,0.0,1631320.1415610125
