callback_index,simulation_time,month,day,hour,minute,core_zn_temp,core_zn_co2,core_zn_pmv,core_zn_occ,occupancy_source,perimeter_zn_1_temp,perimeter_zn_2_temp,perimeter_zn_3_temp,perimeter_zn_4_temp,electricity_meter_joules,electricity_meter_kwh,facility_demand_kw
178,Day 21/07 05:40,7,21,5,40,28.00,434.2,0.85,0.0,ENERGYPLUS,26.70,26.70,26.70,26.70,6600064.35,1.8334,7.33
179,Day 21/07 05:55,7,21,5,55,28.36,432.2,0.92,0.0,ENERGYPLUS,26.70,26.70,26.70,26.70,6600064.35,1.8334,7.33
180,Day 21/07 06:02,7,21,6,2,28.24,430.4,0.90,0.0,ENERGYPLUS,27.29,27.99,27.40,27.42,6600064.35,1.8334,7.33
181,Day 21/07 06:13,7,21,6,13,28.01,474.7,0.86,8.1,ENERGYPLUS,24.72,24.62,24.76,24.30,6600064.35,1.8334,7.33
182,Day 21/07 06:23,7,21,6,23,28.00,514.2,0.85,8.1,ENERGYPLUS,24.04,24.05,24.04,24.02,6600064.35,1.8334,7.33
183,Day 21/07 06:33,7,21,6,33,28.00,553.6,0.85,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
184,Day 21/07 06:43,7,21,6,43,28.00,592.4,0.84,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
185,Day 21/07 06:53,7,21,6,53,28.00,630.8,0.83,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
186,Day 21/07 07:03,7,21,7,3,28.00,670.3,0.83,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
187,Day 21/07 07:13,7,21,7,13,28.00,681.4,0.83,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
188,Day 21/07 07:23,7,21,7,23,28.00,692.4,0.84,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
189,Day 21/07 07:33,7,21,7,33,28.00,702.2,0.85,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
190,Day 21/07 07:43,7,21,7,43,28.00,711.0,0.86,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
191,Day 21/07 07:53,7,21,7,53,28.00,718.8,0.87,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
192,Day 21/07 08:02,7,21,8,2,28.00,725.7,0.88,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
193,Day 21/07 08:12,7,21,8,12,28.00,732.0,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
194,Day 21/07 08:23,7,21,8,23,28.00,737.5,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
195,Day 21/07 08:32,7,21,8,32,28.00,742.4,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
196,Day 21/07 08:42,7,21,8,42,28.00,746.8,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
197,Day 21/07 08:53,7,21,8,53,28.00,750.8,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
198,Day 21/07 09:02,7,21,9,2,28.00,754.3,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
199,Day 21/07 09:12,7,21,9,12,28.00,757.4,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
200,Day 21/07 09:23,7,21,9,23,28.00,760.2,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
201,Day 21/07 09:32,7,21,9,32,28.00,762.7,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
202,Day 21/07 09:42,7,21,9,42,28.00,765.0,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
203,Day 21/07 09:53,7,21,9,53,28.00,767.0,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
204,Day 21/07 10:02,7,21,10,2,28.00,768.8,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
205,Day 21/07 10:13,7,21,10,13,28.00,770.3,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
206,Day 21/07 10:23,7,21,10,23,28.00,771.7,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
207,Day 21/07 10:33,7,21,10,33,28.00,773.0,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
208,Day 21/07 10:43,7,21,10,43,28.00,774.1,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
209,Day 21/07 10:53,7,21,10,53,28.00,775.2,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
210,Day 21/07 11:03,7,21,11,3,28.00,776.1,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
211,Day 21/07 11:13,7,21,11,13,28.00,776.9,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
212,Day 21/07 11:23,7,21,11,23,28.00,777.7,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
213,Day 21/07 11:35,7,21,11,35,28.00,778.3,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
214,Day 21/07 11:45,7,21,11,45,28.00,778.9,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
215,Day 21/07 11:55,7,21,11,55,28.00,779.4,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
216,Day 21/07 12:05,7,21,12,5,28.00,779.9,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
217,Day 21/07 12:15,7,21,12,15,28.00,780.3,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
218,Day 21/07 12:25,7,21,12,25,28.00,780.7,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
219,Day 21/07 12:35,7,21,12,35,28.00,781.1,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
220,Day 21/07 12:40,7,21,12,40,28.00,781.4,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
221,Day 21/07 12:50,7,21,12,50,28.00,781.7,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
222,Day 21/07 13:00,7,21,13,0,28.00,781.9,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
223,Day 21/07 13:10,7,21,13,10,28.00,782.1,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
224,Day 21/07 13:20,7,21,13,20,28.00,782.4,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
225,Day 21/07 13:30,7,21,13,30,28.00,782.5,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
226,Day 21/07 13:40,7,21,13,40,28.00,782.7,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
227,Day 21/07 13:50,7,21,13,50,28.00,782.9,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
228,Day 21/07 14:00,7,21,14,0,28.00,783.0,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
229,Day 21/07 14:10,7,21,14,10,28.00,783.2,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
230,Day 21/07 14:20,7,21,14,20,28.00,783.3,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
231,Day 21/07 14:30,7,21,14,30,28.00,783.4,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
232,Day 21/07 14:40,7,21,14,40,28.00,783.5,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
233,Day 21/07 14:55,7,21,14,55,28.00,783.6,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
234,Day 21/07 15:05,7,21,15,5,28.00,783.7,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
235,Day 21/07 15:15,7,21,15,15,28.00,783.8,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
236,Day 21/07 15:25,7,21,15,25,28.00,783.9,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
237,Day 21/07 15:35,7,21,15,35,28.00,783.9,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
238,Day 21/07 15:45,7,21,15,45,28.00,784.0,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
239,Day 21/07 15:53,7,21,15,53,28.00,784.1,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
240,Day 21/07 16:03,7,21,16,3,28.00,784.1,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
241,Day 21/07 16:13,7,21,16,13,28.00,784.1,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
242,Day 21/07 16:23,7,21,16,23,28.00,784.2,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
243,Day 21/07 16:33,7,21,16,33,28.00,784.2,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
244,Day 21/07 16:43,7,21,16,43,28.00,784.2,0.89,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
245,Day 21/07 16:53,7,21,16,53,28.00,784.2,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
246,Day 21/07 17:03,7,21,17,3,28.00,784.2,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
247,Day 21/07 17:13,7,21,17,13,28.00,784.2,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
248,Day 21/07 17:23,7,21,17,23,28.00,784.2,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
249,Day 21/07 17:33,7,21,17,33,28.00,784.2,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
250,Day 21/07 17:43,7,21,17,43,28.00,784.2,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
251,Day 21/07 17:53,7,21,17,53,28.00,784.2,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
252,Day 21/07 18:03,7,21,18,3,28.00,784.2,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
253,Day 21/07 18:13,7,21,18,13,28.00,784.2,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
254,Day 21/07 18:23,7,21,18,23,28.00,784.2,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
255,Day 21/07 18:33,7,21,18,33,28.00,784.2,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
256,Day 21/07 18:43,7,21,18,43,28.00,784.2,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
257,Day 21/07 18:53,7,21,18,53,28.00,784.1,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
258,Day 21/07 19:03,7,21,19,3,28.00,784.1,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
259,Day 21/07 19:13,7,21,19,13,28.00,784.1,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
260,Day 21/07 19:23,7,21,19,23,28.00,784.1,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
261,Day 21/07 19:33,7,21,19,33,28.00,784.0,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
262,Day 21/07 19:43,7,21,19,43,28.00,784.0,0.90,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
263,Day 21/07 19:53,7,21,19,53,28.00,784.0,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
264,Day 21/07 20:05,7,21,20,5,28.00,783.9,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
265,Day 21/07 20:15,7,21,20,15,28.00,783.9,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
266,Day 21/07 20:25,7,21,20,25,28.00,783.9,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
267,Day 21/07 20:35,7,21,20,35,28.00,783.8,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
268,Day 21/07 20:45,7,21,20,45,28.00,783.8,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
269,Day 21/07 20:55,7,21,20,55,28.00,783.7,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
270,Day 21/07 21:05,7,21,21,5,28.00,783.7,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
271,Day 21/07 21:15,7,21,21,15,28.00,783.7,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
272,Day 21/07 21:20,7,21,21,20,28.00,783.6,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
273,Day 21/07 21:30,7,21,21,30,28.00,783.6,0.91,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
274,Day 21/07 21:40,7,21,21,40,28.00,783.6,0.92,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
275,Day 21/07 21:50,7,21,21,50,28.00,783.5,0.92,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
276,Day 21/07 22:00,7,21,22,0,28.00,783.5,0.92,8.1,ENERGYPLUS,24.00,24.00,24.00,24.00,6600064.35,1.8334,7.33
277,Day 21/07 22:12,7,21,22,12,28.28,763.3,0.97,0.4,ENERGYPLUS,25.44,25.53,25.41,25.64,6600064.35,1.8334,7.33
278,Day 21/07 22:23,7,21,22,23,28.58,744.8,1.04,0.4,ENERGYPLUS,26.59,26.70,26.55,26.87,6600064.35,1.8334,7.33
279,Day 21/07 22:35,7,21,22,35,28.03,730.8,0.94,0.4,ENERGYPLUS,27.10,27.19,27.06,27.46,6600064.35,1.8334,7.33
280,Day 21/07 22:43,7,21,22,43,28.00,716.0,0.92,0.4,ENERGYPLUS,27.15,26.73,27.13,26.74,6600064.35,1.8334,7.33
281,Day 21/07 22:55,7,21,22,55,28.38,699.7,0.99,0.4,ENERGYPLUS,26.76,26.71,26.76,26.71,6600064.35,1.8334,7.33
282,Day 21/07 23:03,7,21,23,3,28.45,685.3,1.02,0.4,ENERGYPLUS,26.70,26.70,26.70,27.32,6600064.35,1.8334,7.33
283,Day 21/07 23:13,7,21,23,13,28.03,673.0,0.92,0.4,ENERGYPLUS,27.19,27.23,27.16,26.73,6600064.35,1.8334,7.33
284,Day 21/07 23:25,7,21,23,25,28.00,662.3,0.91,0.4,ENERGYPLUS,26.73,26.75,26.73,26.71,6600064.35,1.8334,7.33
285,Day 21/07 23:35,7,21,23,35,28.40,649.1,0.99,0.4,ENERGYPLUS,26.70,26.71,26.70,26.70,6600064.35,1.8334,7.33
286,Day 21/07 23:43,7,21,23,43,28.01,638.1,0.92,0.4,ENERGYPLUS,26.70,26.70,26.70,27.37,6600064.35,1.8334,7.33
287,Day 21/07 23:53,7,21,23,53,28.00,628.3,0.90,0.4,ENERGYPLUS,27.22,27.29,27.21,26.73,6600064.35,1.8334,7.33
288,Day 21/07 00:05,7,21,0,5,28.00,619.5,0.90,0.4,ENERGYPLUS,26.73,26.76,26.73,26.70,6600064.35,1.8334,7.33
